"price","nom","km","year","fuel","power","phone","city","cp","type","url","marque","site","ref","dateScrap"
6200,,134000,"2009",,,,"Herent",3020,,"http://www.kapaza.be/fr/ford/ford-c-max-motor-1-8-diesel-mooie-staat-gekeurd-112463183.htm",,"Kapaza","KA_112463183","2016-10-06T21:04:17.507Z"
15990,"Occasion Volvo V40",65000,2015,"Diesel","114 CH / 84 kW","http://gocar.be/imagetext/1/6b/16b07d483e12fad561fd4fe8125eddde_2_vw.gif","Verlaine","4537","V40 ","http://gocar.be/fr/autovlan/voiture-occasion/Volvo/V40/details-v3bmwchb?src=r","Volvo","GoCar","GC_v3bmwchb","2016-10-06T21:04:17.527Z"
8450,"Occasion Lancia Ypsilon",12800,2014,"Essence","88 CH / 65 kW","http://gocar.be/imagetext/d/03/d03922e9235ccdc8db84cc620d85cc4e_2_vw.gif","Antwerpen","2018","Ypsilon ","http://gocar.be/fr/autovlan/voiture-occasion/Lancia/Ypsilon/details-t4bmvnjf?src=r","Lancia","GoCar","GC_t4bmvnjf","2016-10-06T21:04:17.542Z"
29900,"Occasion Mercedes-Benz C 180 BLUETEC",2024,2015,"Diesel","116 CH / 85 kW","http://gocar.be/imagetext/7/98/798f386936e05178411ebbd5da952cc1_2_vw.gif","Eeklo","9900","C 180 BLUETEC ","http://gocar.be/fr/autovlan/voiture-occasion/Mercedes-Benz/C-180-BLUETEC/details-p5bmvdze?src=r","Mercedes-Benz","GoCar","GC_p5bmvdze","2016-10-06T21:04:17.568Z"
13999,"Audi, A4 Sw Dsl",116583,,,,,"Maasmechelen",3630,,"http://www.kapaza.be/fr/audi/audi-a4-2-0-tdi-e-start-stop-avant-112463178.htm","Audi","Kapaza","KA_112463178","2016-10-06T21:04:17.660Z"
17150,"Occasion Mercedes-Benz C180",82500,2012,"Diesel","120 CH / 88 kW","http://gocar.be/imagetext/9/a8/9a803f93e22e83bba121d301cda31cb2_2_vw.gif","Assenede","9960","C180 ","http://gocar.be/fr/autovlan/voiture-occasion/Mercedes-Benz/C180/details-rxbmv924?src=r","Mercedes-Benz","GoCar","GC_rxbmv924","2016-10-06T21:04:17.675Z"
8300,"Occasion Peugeot 207CC",73000,2011,"Diesel","111 CH / 82 kW","http://gocar.be/imagetext/7/3e/73eb22deb3faed940123313091dbecc7_2_vw.gif","MARCINELLE","6001","207CC ","http://gocar.be/fr/autovlan/voiture-occasion/Peugeot/207CC/details-rxbmvd5k?src=r","Peugeot","GoCar","GC_rxbmvd5k","2016-10-06T21:04:17.709Z"
21500,"Occasion Kia carens",31000,2015,"Diesel","116 CH / 85 kW","http://gocar.be/imagetext/9/da/9da30674e28465a1568e28b56f998def_2_vw.gif","beauvechain","1320","carens ","http://gocar.be/fr/autovlan/voiture-occasion/Kia/carens/details-t4bmvee8?src=r","Kia","GoCar","GC_t4bmvee8","2016-10-06T21:04:17.720Z"
18900,"Occasion Mercedes-Benz A180",52000,2015,"Diesel","147 CH / 108 kW","http://gocar.be/imagetext/2/e6/2e62589357ef58b6cd4c66ae8d8965e5_2_vw.gif","Huy","4500","A180 ","http://gocar.be/fr/autovlan/voiture-occasion/Mercedes-Benz/A180/details-p5bmux7m?src=r","Mercedes-Benz","GoCar","GC_p5bmux7m","2016-10-06T21:04:17.768Z"
13000,"Occasion Mercedes-Benz B 180 CDI",77000,2011,"Diesel","148 CH / 109 kW","http://gocar.be/imagetext/c/4f/c4f619d6d8ad41c61a4c68403f801e33_2_vw.gif","Aalst","9300","B 180 CDI ","http://gocar.be/fr/autovlan/voiture-occasion/Mercedes-Benz/B-180-CDI/details-nqbmux7q?src=r","Mercedes-Benz","GoCar","GC_nqbmux7q","2016-10-06T21:04:17.797Z"
8800,"Citroen, Grand C4 Picasso Dsl",110000,,,,,"Putte",2580,,"http://www.kapaza.be/fr/citroen/citroen-c4-grand-picasso-2012-7-plaatsen-110000-km-112460810.htm","Citroen","Kapaza","KA_112460810","2016-10-06T21:04:17.809Z"
8800,"Citroen, Grand C4 Picasso Dsl",110000,,,,,"Putte",2580,,"http://www.kapaza.be/fr/citroen/citroen-c4-grand-picasso-2012-7-plaatsen-110000-km-112460810.htm","Citroen","Kapaza","KA_112460810","2016-10-06T21:04:17.821Z"
35000,"Bmw, X3 Dsl (f25)",91000,,,,,"Peer",3990,,"http://www.kapaza.be/fr/bmw/bmw-x3--2-0d-aut--leder-navi-xenon-garantie-112460998.htm","Bmw","Kapaza","KA_112460998","2016-10-06T21:04:17.837Z"
6000,"Occasion Peugeot 308",100000,2010,"Diesel","90 CH / 66 kW","http://gocar.be/imagetext/b/ca/bca07e68f614db74b7e58bc4c52c59c4_2_vw.gif","liège","4000","308 ","http://gocar.be/fr/autovlan/voiture-occasion/Peugeot/308/details-p5bmv5u6?src=r","Peugeot","GoCar","GC_p5bmv5u6","2016-10-06T21:04:17.880Z"
12499,"Occasion MINI Clubman",84000,2013,"Diesel","111 CH / 82 kW","http://gocar.be/imagetext/e/bc/ebc80bfb99c8af39f6cf710ba112584f_2_vw.gif","Seneffe","7181","Clubman ","http://gocar.be/fr/autovlan/voiture-occasion/MINI/Clubman/details-kjbmwgd2?src=r","MINI","GoCar","GC_kjbmwgd2","2016-10-06T21:04:17.893Z"
7300,"Occasion Dacia logan 1.5 dci",20108,2015,"Diesel","90 CH / 66 kW","http://gocar.be/imagetext/0/3d/03d0afbbe3dd31eefcf72bc9f266737a_2_vw.gif","Sint-Niklaas","9100","logan 1.5 dci ","http://gocar.be/fr/autovlan/voiture-occasion/Dacia/logan-15-dci/details-jkbmvbcz?src=r","Dacia","GoCar","GC_jkbmvbcz","2016-10-06T21:04:17.908Z"
35000,"Bmw, X3 Dsl (f25)",91000,,,,,"Peer",3990,,"http://www.kapaza.be/fr/bmw/bmw-x3--2-0d-aut--leder-navi-xenon-garantie-112460998.htm","Bmw","Kapaza","KA_112460998","2016-10-06T21:04:17.939Z"
15000,"Occasion Renault clio",9000,2016,"Diesel","90 CH / 66 kW","http://gocar.be/imagetext/8/0a/80a9e9cbc1c6512211ba54d34d4f0c7b_2_vw.gif","bruxelles","1090","clio ","http://gocar.be/fr/autovlan/voiture-occasion/Renault/clio/details-t4bmvlfl?src=r","Renault","GoCar","GC_t4bmvlfl","2016-10-06T21:04:17.966Z"
10000,"Occasion Renault megane gt line",68000,2014,"Diesel","110 CH / 81 kW","http://gocar.be/imagetext/d/2d/d2dbc996986a5d6e756e05e4668c4f8a_2_vw.gif","bruxelles","1020","megane gt line ","http://gocar.be/fr/autovlan/voiture-occasion/Renault/megane-gt-line/details-kjbmvqvp?src=r","Renault","GoCar","GC_kjbmvqvp","2016-10-06T21:04:17.980Z"
21000,"Bmw, 3 CoupÃ© Dsl (e92)",124000,,,,,"Westerlo",2260,,"http://www.kapaza.be/fr/bmw/bmw-320-coupe-112461015.htm","Bmw","Kapaza","KA_112461015","2016-10-06T21:04:17.990Z"
7450,"Occasion Citroen C5",86000,2010,"Diesel","109 CH / 80 kW","http://gocar.be/imagetext/f/a4/fa487b111c9cafe9afd509ddcd74af32_2_vw.gif","quaregnon","7390","C5 ","http://gocar.be/fr/autovlan/voiture-occasion/Citroen/C5/details-nqbmven6?src=r","Citroen","GoCar","GC_nqbmven6","2016-10-06T21:04:18.036Z"
2250,"Occasion Chevrolet Matiz",41000,2009,"Essence","52 CH / 38 kW","http://gocar.be/imagetext/e/5b/e5b0440a762c652c8d33117e1ed43fb2_2_vw.gif","Bruxelles","1080","Matiz ","http://gocar.be/fr/autovlan/voiture-occasion/Chevrolet/Matiz/details-qbbmwg6q?src=r","Chevrolet","GoCar","GC_qbbmwg6q","2016-10-06T21:04:18.048Z"
20000,"Occasion BMW F10",15000,2010,"Diesel","150 CH / 110 kW","http://gocar.be/imagetext/c/0d/c0d4a1952b5256e9d8b5a317c01b17ad_2_vw.gif","Saint-Hubert","6870","F10 ","http://gocar.be/fr/autovlan/voiture-occasion/BMW/F10/details-jkbmvgfh?src=r","BMW","GoCar","GC_jkbmvgfh","2016-10-06T21:04:18.084Z"
23000,"Occasion BMW 318d",38000,2014,"Diesel","143 CH / 105 kW","http://gocar.be/imagetext/d/e0/de029057bd13587c5508dbbf06f7c313_2_vw.gif","Hoboken","2660","318d ","http://gocar.be/fr/autovlan/voiture-occasion/BMW/318d/details-p5bmvghl?src=r","BMW","GoCar","GC_p5bmvghl","2016-10-06T21:04:18.102Z"
16000,"Hyundai, Santa Fe Dsl",92000,"2011",,,,"Deurne",2100,,"http://www.kapaza.be/fr/hyundai/hyundai-santa-fe-2-2-crdi-4wd-executive-dpf-112461133.htm","Hyundai","Kapaza","KA_112461133","2016-10-06T21:04:18.176Z"
21000,"Bmw, 3 CoupÃ© Dsl (e92)",124000,,,,,"Westerlo",2260,,"http://www.kapaza.be/fr/bmw/bmw-320-coupe-112461015.htm","Bmw","Kapaza","KA_112461015","2016-10-06T21:04:18.189Z"
16000,"Occasion Volvo V40 Momentum Automatique",120000,2014,"Diesel","114 CH / 84 kW","http://gocar.be/imagetext/1/1d/11d9000a7c2ec4f82d3db902a2acd0bd_2_vw.gif","Overijse","3090","V40 Momentum Automatique ","http://gocar.be/fr/autovlan/voiture-occasion/Volvo/V40-Momentum-Automatique/details-wdbmvnhk?src=r","Volvo","GoCar","GC_wdbmvnhk","2016-10-06T21:04:18.203Z"
20000,"Occasion Mercedes-Benz C 220D",74500,2010,"Diesel","170 CH / 125 kW","http://gocar.be/imagetext/1/3f/13fe2686815420f3ed19362879bb912f_2_vw.gif","Brasschaat","2930","C 220D ","http://gocar.be/fr/autovlan/voiture-occasion/Mercedes-Benz/C-220D/details-u7bmvjr3?src=r","Mercedes-Benz","GoCar","GC_u7bmvjr3","2016-10-06T21:04:18.240Z"
18900,"Occasion VW Transporter T5",137000,2011,"Diesel","179 CH / 132 kW","http://gocar.be/imagetext/2/0c/20cd6da31d927937315b9aa2d080997b_2_vw.gif","Genk","3600","Transporter T5 ","http://gocar.be/fr/autovlan/voiture-occasion/VW/Transporter-T5/details-s1bmu4hd?src=r","VW","GoCar","GC_s1bmu4hd","2016-10-06T21:04:18.259Z"
16000,"Hyundai, Santa Fe Dsl",92000,"2011",,,,"Deurne",2100,,"http://www.kapaza.be/fr/hyundai/hyundai-santa-fe-2-2-crdi-4wd-executive-dpf-112461133.htm","Hyundai","Kapaza","KA_112461133","2016-10-06T21:04:18.311Z"
28500,"Audi, A6 Allroad Quattro Dsl",97500,"2012",,,,"Balen",2490,,"http://www.kapaza.be/fr/audi/audi-a6-avant-2-0-automaat--diesel-112461139.htm","Audi","Kapaza","KA_112461139","2016-10-06T21:04:18.333Z"
16900,"Occasion Opel mokka",37055,2014,"Essence","116 CH / 85 kW","http://gocar.be/imagetext/e/8f/e8ff2e3d1c9525758f29cbea10e126a8_2_vw.gif","Bruxelles","1050","mokka ","http://gocar.be/fr/autovlan/voiture-occasion/Opel/mokka/details-v3bmv797?src=r","Opel","GoCar","GC_v3bmv797","2016-10-06T21:04:18.348Z"
17990,"Occasion BMW serie 3 sport",57000,2012,"Diesel","116 CH / 85 kW","http://gocar.be/imagetext/0/39/0395c2906a0f1d90c9d5da37bcaf0bad_2_vw.gif","cul des sarts","5660","serie 3 sport ","http://gocar.be/fr/autovlan/voiture-occasion/BMW/serie-3-sport/details-rxbmwhf2?src=r","BMW","GoCar","GC_rxbmwhf2","2016-10-06T21:04:18.359Z"
28500,"Audi, A6 Allroad Quattro Dsl",97500,"2012",,,,"Balen",2490,,"http://www.kapaza.be/fr/audi/audi-a6-avant-2-0-automaat--diesel-112461139.htm","Audi","Kapaza","KA_112461139","2016-10-06T21:04:18.377Z"
26900,"Occasion Hyundai Tucson 1.7 Premium Plus Pack",16000,2016,"Diesel","116 CH / 85 kW","http://gocar.be/imagetext/4/aa/4aa08542f7034b1150420ca3d7027a57_2_vw.gif","Namur","5000","Tucson 1.7 Premium Plus Pack ","http://gocar.be/fr/autovlan/voiture-occasion/Hyundai/Tucson-17-Premium-Plus-Pack/details-u7bmvgjj?src=r","Hyundai","GoCar","GC_u7bmvgjj","2016-10-06T21:04:18.389Z"
13900,"Occasion Hyundai i40 sw",70511,2014,"Diesel","116 CH / 85 kW","http://gocar.be/imagetext/4/2a/42afd3df88bff0cd5cbb176b943cb97d_2_vw.gif","Court-Saint-Etienne","1490","i40 sw ","http://gocar.be/fr/autovlan/voiture-occasion/Hyundai/i40-sw/details-t4bmwbvd?src=r","Hyundai","GoCar","GC_t4bmwbvd","2016-10-06T21:04:18.401Z"
110000,"Occasion Audi a4",2000,2009,"Diesel","204 CH / 150 kW","http://gocar.be/imagetext/3/85/385d111659de3d48062d263484a16625_2_vw.gif","GENT","9000","a4 ","http://gocar.be/fr/autovlan/voiture-occasion/Audi/a4/details-v3bmvgm9?src=r","Audi","GoCar","GC_v3bmvgm9","2016-10-06T21:04:18.413Z"
12900,"Occasion BMW 316 I",70000,2011,"Essence","122 CH / 90 kW","http://gocar.be/imagetext/9/14/9146056f1b4f2b3a9237e9d08d59c73a_2_vw.gif","ZELLIK","1731","316 I ","http://gocar.be/fr/autovlan/voiture-occasion/BMW/316-I/details-s1bmcllv?src=r","BMW","GoCar","GC_s1bmcllv","2016-10-06T21:04:18.425Z"
14500,"Occasion MINI Cantryman",78000,2012,"Diesel","90 CH / 66 kW","http://gocar.be/imagetext/c/98/c9870d499471851771c6b1c3801aef03_2_vw.gif","Pont a Celles","6230","Cantryman ","http://gocar.be/fr/autovlan/voiture-occasion/MINI/Cantryman/details-kjbmvjan?src=r","MINI","GoCar","GC_kjbmvjan","2016-10-06T21:04:18.444Z"
5500,"Occasion Peugeot Bipper",83000,2011,"Diesel","75 CH / 55 kW","http://gocar.be/imagetext/7/9e/79e56de1ec83ee6ba97f13ec7db99f7c_2_vw.gif","Trazegnies","6183","Bipper ","http://gocar.be/fr/autovlan/voiture-occasion/Peugeot/Bipper/details-qbbmvlnt?src=r","Peugeot","GoCar","GC_qbbmvlnt","2016-10-06T21:04:18.454Z"
10990,"Mini, Mini Dsl (r56)",61000,,,,,"Aubel",4880,,"http://www.kapaza.be/fr/mini/mini-one-d-112461166.htm","Mini","Kapaza","KA_112461166","2016-10-06T21:04:18.470Z"
10990,"Mini, Mini Dsl (r56)",61000,,,,,"Aubel",4880,,"http://www.kapaza.be/fr/mini/mini-one-d-112461166.htm","Mini","Kapaza","KA_112461166","2016-10-06T21:04:18.488Z"
5950,"Mini, Mini Dsl (r56)",118000,,,,,"Anderlecht",1070,,"http://www.kapaza.be/fr/mini/mini-one-1-6-d-90ch--3p--2010-118-000km-112461206.htm","Mini","Kapaza","KA_112461206","2016-10-06T21:04:18.511Z"
18000,"Occasion Peugeot 308 SW",36450,2014,"Diesel","116 CH / 85 kW","http://gocar.be/imagetext/9/3e/93e15cd1881d5e95b30f6e34c60ffae4_2_vw.gif","Wemmel","1780","308 SW ","http://gocar.be/fr/autovlan/voiture-occasion/Peugeot/308-SW/details-mmbmu8vq?src=r","Peugeot","GoCar","GC_mmbmu8vq","2016-10-06T21:04:18.531Z"
5950,"Mini, Mini Dsl (r56)",118000,,,,,"Anderlecht",1070,,"http://www.kapaza.be/fr/mini/mini-one-1-6-d-90ch--3p--2010-118-000km-112461206.htm","Mini","Kapaza","KA_112461206","2016-10-06T21:04:18.553Z"
7999,"Volkswagen, Polo Dsl",68000,,,,,"Wingene",8750,,"http://www.kapaza.be/fr/volkswagen/volkswagen-polo-1-2-trendline-112461239.htm","Volkswagen","Kapaza","KA_112461239","2016-10-06T21:04:18.563Z"
7999,"Volkswagen, Polo Dsl",68000,,,,,"Wingene",8750,,"http://www.kapaza.be/fr/volkswagen/volkswagen-polo-1-2-trendline-112461239.htm","Volkswagen","Kapaza","KA_112461239","2016-10-06T21:04:18.632Z"
6900,"Citroen, Berlingo Break Xtr 2 Plc Dsl",93000,"2010",,,,"Villers-le-Bouillet",4530,,"http://www.kapaza.be/fr/citroen/berlingo-1-6-hdi-xtr-112461266.htm","Citroen","Kapaza","KA_112461266","2016-10-06T21:04:18.645Z"
6900,"Citroen, Berlingo Break Xtr 2 Plc Dsl",93000,"2010",,,,"Villers-le-Bouillet",4530,,"http://www.kapaza.be/fr/citroen/berlingo-1-6-hdi-xtr-112461266.htm","Citroen","Kapaza","KA_112461266","2016-10-06T21:04:18.658Z"
11500,"Occasion VW passat cc",130000,2009,"Diesel","231 CH / 170 kW","http://gocar.be/imagetext/9/4b/94bc7afaf6bdd9811cf29ee7ac9d8303_2_vw.gif","corbion","6838","passat cc ","http://gocar.be/fr/autovlan/voiture-occasion/VW/passat-cc/details-wdbmvqeq?src=r","VW","GoCar","GC_wdbmvqeq","2016-10-06T21:04:18.700Z"
10500,"Opel, Astra Dsl",88500,"2012",,,,"Jehay",4540,,"http://www.kapaza.be/fr/opel/opel-astra-sedan-10-2012-88500km--etat-impeccable-111854063.htm","Opel","Kapaza","KA_111854063","2016-10-06T21:04:18.724Z"
24495,"Occasion Nissan X-TRAIL 1.6 DCi Tekna Full Option",20500,2015,"Diesel","131 CH / 96 kW","http://gocar.be/imagetext/5/f3/5f3bb5755eda69618580bf2d2a1d37ca_2_vw.gif","BRUSSELS","1000","X-TRAIL 1.6 DCi Tekna Full Option ","http://gocar.be/fr/autovlan/voiture-occasion/Nissan/X-TRAIL-16-DCi-Tekna-Full-Option/details-s1bmu9bl?src=r","Nissan","GoCar","GC_s1bmu9bl","2016-10-06T21:04:18.738Z"
11900,"Occasion Peugeot 3008 automatic 2.0 hdi full option",84000,2011,"Diesel","163 CH / 120 kW","http://gocar.be/imagetext/c/02/c02b325adbc07e179b9c1546cac3c379_2_vw.gif","sterrebeek","1933","3008 automatic 2.0 hdi full option ","http://gocar.be/fr/autovlan/voiture-occasion/Peugeot/3008-automatic-20-hdi-full-option/details-mmbmu2cr?src=r","Peugeot","GoCar","GC_mmbmu2cr","2016-10-06T21:04:18.758Z"
7000,"Fiat Doblo weinig km in goede staat",60000,2011,"Diesel",,,"Geraardsbergen Moerbeke",,,"http://www.2ememain.be/autos/fiat/doblo/fiat-doblo-weinig-km-in-312247346.html","Fiat",,"DM_312247346","2016-10-06T21:04:18.824Z"
23499,"Bmw, 3 (e30) Cabriolet",122000,"2012",,,,"Genk",3600,,"http://www.kapaza.be/fr/bmw/bmw-325d-2012-exlcusive-112461339.htm","Bmw","Kapaza","KA_112461339","2016-10-06T21:04:18.868Z"
11800,"auto ford focus  Titanium full option  2013",50000,2013,"Essence",,,"Ellezelles",,,"http://www.2ememain.be/autos/ford/focus/auto-ford-focus-titanium-full-312034283.html?top_zoekertje=1","auto",,"DM_312034283","2016-10-06T21:04:18.897Z"
10500,"Opel, Astra Dsl",88500,"2012",,,,"Jehay",4540,,"http://www.kapaza.be/fr/opel/opel-astra-sedan-10-2012-88500km--etat-impeccable-111854063.htm","Opel","Kapaza","KA_111854063","2016-10-06T21:04:18.908Z"
13999,"Audi A4 2.0 TDi e Start/Stop avant",100000,2011,"Diesel",,,"Maasmechelen",,,"http://www.2ememain.be/autos/audi/a4/audi-a4-2-0-tdi-e-312247339.html","Audi",,"DM_312247339","2016-10-06T21:04:18.930Z"
23499,"Bmw, 3 (e30) Cabriolet",122000,"2012",,,,"Genk",3600,,"http://www.kapaza.be/fr/bmw/bmw-325d-2012-exlcusive-112461339.htm","Bmw","Kapaza","KA_112461339","2016-10-06T21:04:18.940Z"
24500,"mercedes benz 180 diesel",40000,2015,"Diesel",,,"Bruxelles Jette",,,"http://www.2ememain.be/autos/mercedes-benz/classe-c/mercedes-benz-180-diesel-310421898.html?top_zoekertje=1","mercedes",,"DM_310421898","2016-10-06T21:04:18.958Z"
27500,"Occasion BMW 318d  Touring",35000,2013,"Diesel","143 CH / 105 kW","http://gocar.be/imagetext/d/80/d808bf94ee98d643b3ba456866f56444_2_vw.gif","Evergem","9940","318d  Touring ","http://gocar.be/fr/autovlan/voiture-occasion/BMW/318d-Touring/details-wdbmuxhz?src=r","BMW","GoCar","GC_wdbmuxhz","2016-10-06T21:04:18.971Z"
18800,"Mercedes 180CDI garantie 18 mois",40000,2013,"Diesel",,,"Saint-Georgessur-Meuse",,,"http://www.2ememain.be/autos/mercedes-benz/classe-a/mercedes-180cdi-garantie-18-mois-311000311.html?top_zoekertje=1","Mercedes",,"DM_311000311","2016-10-06T21:04:18.989Z"
10000,"Volkswagen, Golf Vii Dsl",70,,,,,"Ostende",8400,,"http://www.kapaza.be/fr/volkswagen/golf-6-1-6-tdi-zeer-proper-1st-eigenaar-112461377.htm","Volkswagen","Kapaza","KA_112461377","2016-10-06T21:04:18.998Z"
9250,"Occasion Opel Zafira",135000,2012,"Diesel","110 CH / 81 kW","http://gocar.be/imagetext/a/d1/ad197fc0c98a583a71872b20dbd3733c_2_vw.gif","lokeren","9160","Zafira ","http://gocar.be/fr/autovlan/voiture-occasion/Opel/Zafira/details-jkbmv3j8?src=r","Opel","GoCar","GC_jkbmv3j8","2016-10-06T21:04:19.055Z"
10000,"Volkswagen, Golf Vii Dsl",70,,,,,"Ostende",8400,,"http://www.kapaza.be/fr/volkswagen/golf-6-1-6-tdi-zeer-proper-1st-eigenaar-112461377.htm","Volkswagen","Kapaza","KA_112461377","2016-10-06T21:04:19.078Z"
16000,"Occasion VW passat cc",94000,2011,"Diesel","136 CH / 100 kW","http://gocar.be/imagetext/c/5b/c5baeab1cb5f38934f3469ad5f39431b_2_vw.gif","arlon","6700","passat cc ","http://gocar.be/fr/autovlan/voiture-occasion/VW/passat-cc/details-jkbmvr7g?src=r","VW","GoCar","GC_jkbmvr7g","2016-10-06T21:04:19.112Z"
30000,"Occasion BMW serie 5 touring finition Luxury",51000,2013,"Diesel","163 CH / 120 kW","http://gocar.be/imagetext/c/98/c98e387da59232caba3c4a63681432a7_2_vw.gif","Estinne-au-mont","7120","serie 5 touring finition Luxury ","http://gocar.be/fr/autovlan/voiture-occasion/BMW/serie-5-touring-finition-Luxury/details-t4bmu76n?src=r","BMW","GoCar","GC_t4bmu76n","2016-10-06T21:04:19.135Z"
11350,"Occasion Subaru Outback",120020,2009,"Essence","175 CH / 129 kW","http://gocar.be/imagetext/5/f9/5f9316cee64ba9ad5464fdf2c5cd81d5_2_vw.gif","Merelbeke","9820","Outback ","http://gocar.be/fr/autovlan/voiture-occasion/Subaru/Outback/details-u7bmwgtl?src=r","Subaru","GoCar","GC_u7bmwgtl","2016-10-06T21:04:19.155Z"
7000,"Opel, Astra Sports Tourer Dsl",140000,,,,,"Lichtervelde",8810,,"http://www.kapaza.be/fr/opel/uiterst-ruime-en-zuinig-opel-astra-tourer-1-3-112461414.htm","Opel","Kapaza","KA_112461414","2016-10-06T21:04:19.180Z"
7000,"Opel, Astra Sports Tourer Dsl",140000,,,,,"Lichtervelde",8810,,"http://www.kapaza.be/fr/opel/uiterst-ruime-en-zuinig-opel-astra-tourer-1-3-112461414.htm","Opel","Kapaza","KA_112461414","2016-10-06T21:04:19.207Z"
5300,"Hyundai, I20 Dsl",83000,,,,,"Dinant",5500,,"http://www.kapaza.be/fr/hyundai/hyundai-i20-1-4crdi-83000km-gps-carnet-112461491.htm","Hyundai","Kapaza","KA_112461491","2016-10-06T21:04:19.237Z"
5300,"Hyundai, I20 Dsl",83000,,,,,"Dinant",5500,,"http://www.kapaza.be/fr/hyundai/hyundai-i20-1-4crdi-83000km-gps-carnet-112461491.htm","Hyundai","Kapaza","KA_112461491","2016-10-06T21:04:19.255Z"
13750,"Volkswagen, Crosstouran Dsl",132000,,,,,"Nijlen",2560,,"http://www.kapaza.be/fr/volkswagen/zeldzame-cross-touran-2-0-l-140-pk-7-zitplaatsen-112092394.htm","Volkswagen","Kapaza","KA_112092394","2016-10-06T21:04:19.316Z"
18950,"Mini, Mini Cabrio (r57)",42500,"2012",,,,"Schoten",2900,,"http://www.kapaza.be/fr/mini/mini-cooper-cabrio-112461732.htm","Mini","Kapaza","KA_112461732","2016-10-06T21:04:19.337Z"
8750,"Occasion Seat Ibiza",51000,2012,"Essence","105 CH / 77 kW","http://gocar.be/imagetext/b/1d/b1dc0e0408638e4c448bd19296f7e87d_2_vw.gif","Waremme","4300","Ibiza ","http://gocar.be/fr/autovlan/voiture-occasion/Seat/Ibiza/details-nqbmu8vh?src=r","Seat","GoCar","GC_nqbmu8vh","2016-10-06T21:04:19.359Z"
13750,"Volkswagen, Crosstouran Dsl",132000,,,,,"Nijlen",2560,,"http://www.kapaza.be/fr/volkswagen/zeldzame-cross-touran-2-0-l-140-pk-7-zitplaatsen-112092394.htm","Volkswagen","Kapaza","KA_112092394","2016-10-06T21:04:19.387Z"
18950,"Mini, Mini Cabrio (r57)",42500,"2012",,,,"Schoten",2900,,"http://www.kapaza.be/fr/mini/mini-cooper-cabrio-112461732.htm","Mini","Kapaza","KA_112461732","2016-10-06T21:04:19.408Z"
25900,"Audi, A7 Sportback",138000,"2012",,,,"Wilrijk",2610,,"http://www.kapaza.be/fr/audi/audi-a7-3-0-tdi-quattro-112461797.htm","Audi","Kapaza","KA_112461797","2016-10-06T21:04:19.428Z"
19000,"Occasion BMW 320",112000,2012,"Diesel","163 CH / 120 kW","http://gocar.be/imagetext/6/6d/66d71734917f4125f9e761b4dd7b34ae_2_vw.gif","Bruxelles","1160","320 ","http://gocar.be/fr/autovlan/voiture-occasion/BMW/320/details-u7bmvub2?src=r","BMW","GoCar","GC_u7bmvub2","2016-10-06T21:04:19.463Z"
8000,"Occasion Ford Fiesta",39000,2013,"Essence","60 CH / 44 kW","http://gocar.be/imagetext/c/b2/cb2602a455425efe91ad0721a3ce418f_2_vw.gif","Baal","3128","Fiesta ","http://gocar.be/fr/autovlan/voiture-occasion/Ford/Fiesta/details-rxbmvqxa?src=r","Ford","GoCar","GC_rxbmvqxa","2016-10-06T21:04:19.482Z"
15850,"Mini one D bwj 2015 (navi)",20000,2015,"Diesel",,,"Houthalen-Helchteren",,,"http://www.2ememain.be/autos/mini/cooper/mini-one-d-bwj-2015-312242060.html","Mini",,"DM_312242060","2016-10-06T21:04:19.520Z"
14500,"Occasion Audi A3 SPORTBACK",57000,2010,"Diesel","105 CH / 77 kW","http://gocar.be/imagetext/5/49/54943c45dd8462f16504ae316cea883c_2_vw.gif","FLEURUS","6220","A3 SPORTBACK ","http://gocar.be/fr/autovlan/voiture-occasion/Audi/A3-SPORTBACK/details-rxbmvvs2?src=r","Audi","GoCar","GC_rxbmvvs2","2016-10-06T21:04:19.545Z"
12800,"Nissan qachqai de 2013",60000,2013,"Diesel",,,"Rebecq",,,"http://www.2ememain.be/autos/nissan/qashqai/nissan-qachqai-2013-312241328.html","Nissan",,"DM_312241328","2016-10-06T21:04:19.576Z"
,"Audi, A3 Sportback Dsl",44950,,,,,,,,"http://www.kapaza.be/fr/audi/audi-a3-sportback-45000-km-112461817.htm","Audi","Kapaza","KA_112461817","2016-10-06T21:04:19.617Z"
,"Audi, A3 Sportback Dsl",44950,,,,,,,,"http://www.kapaza.be/fr/audi/audi-a3-sportback-45000-km-112461817.htm","Audi","Kapaza","KA_112461817","2016-10-06T21:04:19.636Z"
25900,"Audi, A7 Sportback",138000,"2012",,,,"Wilrijk",2610,,"http://www.kapaza.be/fr/audi/audi-a7-3-0-tdi-quattro-112461797.htm","Audi","Kapaza","KA_112461797","2016-10-06T21:04:19.657Z"
11750,"Nissan, Juke",35000,"2014",,,,"Grobbendonk",2280,,"http://www.kapaza.be/fr/nissan/nissan-juke-1-6-connect-edition-benzine--35000-km-111887358.htm","Nissan","Kapaza","KA_111887358","2016-10-06T21:04:19.676Z"
14650,"bmw 320d facelift  full M pakket",120000,2010,"Diesel",,,"Mechelen Heffen",,,"http://www.2ememain.be/autos/bmw/serie-3/bmw-320d-facelift-full-m-312241433.html","bmw",,"DM_312241433","2016-10-06T21:04:19.711Z"
